,acc_phone_X,acc_phone_Y,acc_phone_Z,lin_acc_phone_X,lin_acc_phone_Y,lin_acc_phone_Z,gyr_phone_X,gyr_phone_Y,gyr_phone_Z,location_phone_Latitude,location_phone_Longitude,location_phone_Height,location_phone_Velocity,location_phone_Direction,location_phone_Horizontal Accuracy,location_phone_Vertical Accuracy,mag_phone_X,mag_phone_Y,mag_phone_Z,proximity_phone_Distance,acc_phone_X_outlier,acc_phone_Y_outlier,acc_phone_Z_outlier,lin_acc_phone_X_outlier,lin_acc_phone_Y_outlier,lin_acc_phone_Z_outlier,gyr_phone_X_outlier,gyr_phone_Y_outlier,gyr_phone_Z_outlier,mag_phone_X_outlier,mag_phone_Y_outlier,mag_phone_Z_outlier
2025-06-06 17:09:07.958080128,2.671303987538461,-2.744227079230769,-9.389538911615384,0.0846057679113077,-0.3375729219230769,-0.2681380751015385,0.0798557693,0.0058807692716153,-0.0155269227772307,,,,,,,,-23.226563135000003,-11.628125427583331,28.346875824166663,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:08.208080128,2.582077063076923,-2.9253232112307694,-9.358396603538464,-0.0015140775095384,-0.3552053868692307,-0.2569626162984615,0.0889942305030769,-0.0299432689603846,-0.0265798082998461,,,,,,,,-23.19952010923077,-11.70721200646154,28.419231854615383,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:08.458080128,2.3942001263333332,-3.2468251586666668,-9.356575409583334,-0.1032180822725,-0.4485417492666666,-0.2651534968483333,0.09030312486,-0.02246979107875,0.0287145830975,,,,,,,,-23.37968826166667,-12.328125554166666,27.626563549166665,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:08.708080128,2.4245424086153844,-3.155596274461538,-9.276069714307692,-0.0475017697692307,-0.2740796878846154,-0.3089833829830768,0.0770740377146153,-0.0837269222007692,0.0552855768715384,,,,,,,,-22.92980854230769,-11.561538914615385,27.696635463846153,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:08.958080128,3.100015530307693,-2.4943962830769233,-9.282692542384616,0.6523890036692308,0.4680536939538463,-0.2570289234307693,-0.1328461519884615,0.1575855761776923,-0.1690086523130769,,,,,,,,-23.568750857500003,-12.676562864166668,29.0390636125,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:09.208080128,3.069762627333333,-2.15623762225,-9.496525526083332,0.3869302557058333,0.5276257544916666,-0.466198246925,-0.1282874991375,0.0541979170733333,-0.1977249961341667,,,,,,,,-22.537500820000005,-12.76442358846154,28.939904872307693,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:09.458080128,3.207011681384616,-2.076069309076923,-9.348242686307694,0.1954599974292308,0.1868000747053846,-0.3016309250984615,-0.0582259608323076,-0.0276903847155384,-0.0744615380584615,,,,,,,,-21.5812506675,-12.6781256175,29.031250951666667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:09.708080128,3.266861695692308,-1.9082193373846152,-9.318692720923076,0.2189664602807692,0.1396623081776923,-0.2273454613130769,-0.0419586540493076,0.0596115382405384,-0.0733298071916153,,,,,,,,-22.05432759692308,-13.172596636153845,27.97211632307692,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:09.958080128,3.52941266675,-1.684562583666667,-9.352412859583334,0.3421360018416666,0.2061110787733333,-0.2768484971708333,-0.03326354152425,0.02911562488125,-0.1332145833266666,,,,,,,,-20.02500073,-12.192188101666668,28.101563451666667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:10.208080128,3.672934752153847,-1.545323151846154,-9.424777177615384,0.3451160765538461,0.2020367670538461,-0.3521652313307691,-0.0673326921576923,0.0675336529423077,-0.0567346152526153,,,,,,,,-21.45721244769231,-13.487019683846151,28.725000966923083,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:10.458080128,3.558934725307693,-1.5246231556153846,-9.177231201692308,0.1128676949215384,0.0739366137543461,-0.0556223822392307,-0.0122374998985384,0.025574999861923,-0.0864134607038461,,,,,,,,-20.951563357500003,-12.603125649166666,27.901563643333336,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:10.708080128,3.8445876439166664,-1.5621500663083336,-9.18117523225,0.2925491626483333,-0.0528439992641666,-0.17160483582,0.0696322903209166,0.0004812499201833,-0.1591104163499999,,,,,,,,-20.42452005153846,-13.22884662153846,28.95577078615384,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:10.958080128,3.905319452307692,-1.5337616206153846,-9.164158087384614,0.2907057702661538,-0.0762556930238461,-0.2297152303515384,0.003543269032923,0.0920826905038461,-0.0079644228514615,,,,,,,,-21.600000697500004,-13.5140631175,28.798438866666668,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:11.208080128,3.932065523615384,-1.615834703846154,-9.25748120823077,0.16792076884,-0.099427231922,-0.3410443881384616,0.0059336535982307,-0.0195990384985384,-0.0097519232737692,,,,,,,,-20.30480839615385,-12.12259644623077,27.439905019230768,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:11.458080128,3.890077132461539,-1.7232231636153843,-9.271546583846154,0.1284829991230769,-0.1969054630892307,-0.339678924823077,0.04194807663,0.0359721163723076,0.0188903860230769,,,,,,,,-20.937500793333335,-12.604687927583337,28.114063739999995,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:11.708080128,3.705675184666666,-1.624500076,-9.0187503495,-0.0212399973554166,-0.0234553329954999,-0.1507927528586666,-0.02607916606,-0.03461562485,0.0631697919811666,,,,,,,,-20.847116176153847,-13.161058203846151,28.045674250000005,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:11.958080128,3.9690117835384617,-1.6604654696153849,-9.10168882523077,0.2017197684820768,-0.0399243069410769,-0.1922647723815385,0.0610923067143846,0.0086942302930769,-0.1312701914076923,,,,,,,,-20.237500667500004,-12.901563006666668,27.875001271666672,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:12.208080128,4.236680984538461,-1.7716962556153844,-9.223027522923076,0.4183319233899999,-0.1244587715814615,-0.3272824596923076,0.0338673079703076,0.0313394228707692,-0.1114701914822538,,,,,,,,-19.960096946153843,-13.399038973076925,27.6072128,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:12.458080128,4.120325128249999,-1.8973376055833333,-8.958675543416668,0.2218462486466666,-0.2450428327316666,-0.1845141708166666,0.0898447907533333,0.0290354168191666,-0.0585062483948333,,,,,,,,-20.298438548333333,-12.929688054166668,28.7343761125,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:12.708080128,4.161761705692308,-2.231250075076923,-8.893304164461538,0.1064597658133076,-0.4619612349846154,-0.2440413842761538,0.1411067281692307,0.0047596154316153,0.0081124973415384,,,,,,,,-20.169231561538464,-11.688461962461538,27.77452028692308,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:12.958080128,4.154065554,-2.0362962483076923,-8.860096637923077,0.1817372320992307,-0.0232808462215384,0.0055828470325384,0.0985346155630769,0.0099846152945384,-0.1690086530392308,,,,,,,,-19.14218823166667,-12.840625601666668,27.856251239166667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:13.208080128,4.327900210916667,-1.8846750855833332,-8.695987860333332,0.1517310887583333,0.1501635812858333,-0.1602758336808333,0.0026125002572499,0.0596177075844999,-0.144523958055,,,,,,,,-20.40865443307693,-13.45528895846154,29.550000996153845,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:13.458080128,4.540857902,-2.250450125,-9.448788789846157,0.4082269215953847,-0.2789736940761077,-0.7961219377076922,-0.0328519222554615,-0.0135173075476923,0.1200586534607692,,,,,,,,-21.012501080000003,-14.845313070000005,28.3609388675,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:13.708080128,4.2335424972307685,-2.320903924923077,-8.624019622692309,0.0342622309776923,-0.2916913101307692,-0.0286315390892307,0.072874999393923,-0.0438624995516154,0.0103124988953846,,,,,,,,-20.03942386846154,-13.285096606923076,28.800001143846153,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:13.958080128,4.441850225083334,-2.4035125971666664,-8.404425462083333,0.2118269186533333,-0.1932700009441666,0.2595134982049999,0.17000729,0.0515395823608333,-0.1729520820865,,,,,,,,-20.053125699166667,-13.932813085833333,29.023438770833337,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:14.208080128,4.842992525846154,-2.3992154964615384,-9.08131195946154,0.5189315424538462,-0.1071365375369231,-0.5742029856961538,0.0927807691653846,0.0423817297876922,-0.2275624987732308,,,,,,,,-19.71202028692308,-14.80817369076923,29.78077067,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:14.458080128,4.50822712823077,-2.2346885661538463,-8.766934835076924,0.047419538242,0.0578103851741538,-0.3420667717299999,-0.0732557680046153,-0.0241153845571538,0.0553278856834615,,,,,,,,-19.83281326166667,-15.7953131175,28.862501145000007,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:14.708080128,4.26216268525,-2.255750109833333,-8.676825285000001,-0.1521944999599999,-0.08688849955,-0.2958276619416666,-0.010197916805625,-0.0594458327041666,0.0340083338391666,,,,,,,,-18.305769993076925,-15.659135376153849,28.720674514615386,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:14.958080128,4.389704080692308,-2.165157758153846,-8.836973410384616,0.1027149239923076,-0.002708230457923,-0.3175698447038461,0.0752336534145384,-0.055158653870423,-0.1928807697607692,,,,,,,,-17.195313293333335,-15.143750745,28.532813548333333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:15.208080128,4.476923355615384,-2.111619344,-8.753054178615384,0.1723216138815384,0.0571156912061538,-0.1455339210546154,-0.0313711541421538,-0.0114759613332307,0.0082605756238461,,,,,,,,-17.620673913076924,-15.484616057692309,27.760097356923076,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:15.458080128,4.382587750666667,-2.2351751128333333,-8.96760042525,0.1099974972566666,-0.1251249188877666,-0.4378850888508334,0.0330229168708333,-0.0044114577266666,-0.0764614568770833,,,,,,,,-17.154688118333336,-15.795313356666666,27.67343823,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:15.708080128,4.137761739769231,-2.363757793769231,-8.734858146153845,-0.0241346915230769,-0.24014138573,-0.2115883108890769,0.0412923090705384,-0.0295836538343846,0.0518903846961538,,,,,,,,-16.63990446153846,-15.109616204615383,28.996154784615385,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:15.958080128,4.259838654384615,-2.3394462695384615,-8.776327499923077,0.0523109991611538,-0.0867430768376922,-0.1416659234907692,0.0750432684415384,-0.0481038461799999,-0.0721451917340769,,,,,,,,-16.053125618333336,-15.143750665833332,29.8687510475,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:16.208080128,4.64192328076923,-2.1103270145384614,-8.986546589846153,0.4273995390230768,0.1425662297963846,-0.3808439987153846,-0.0344913462122307,0.0368076912446153,-0.1372461516584615,,,,,,,,-16.40625043923077,-16.474039003076925,28.670193451538463,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:16.458080128,4.539237697916666,-2.1925001144166667,-9.176412900416668,0.3080620020666667,-0.0454191652375,-0.643929831675,-0.0439197914683333,0.00283020847325,-0.0037583335850583,,,,,,,,-16.023438055,-16.40781299166667,29.99531380416667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:16.708080128,3.8457809411538455,-2.4774693526153846,-8.642088816692308,-0.3531895324223076,-0.3813716941076923,-0.1264723898136154,0.0863182695897692,-0.0689298080707692,0.040012499456923,,,,,,,,-15.86250062923077,-16.182692966923078,29.438943420769235,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:16.958080128,3.7130194076153846,-2.7947770816153845,-8.74205809369231,-0.3508300047715384,-0.4600290014230768,-0.0754913120816153,0.0899990364330769,-0.1199528844346153,0.1964980773730769,,,,,,,,-14.693750696666669,-15.828125633333334,28.778125920833336,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:17.208080128,4.087737699333333,-2.867262621666667,-9.087012926583334,0.2746459180391666,-0.2660879977066667,-0.4210976647916666,0.1069635410393333,-0.0160874992891666,-0.1458645823058333,52.3120742,4.7506125,,,,300.0,0.0,-15.57548148692308,-14.989904402307692,29.177885641538467,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:17.458080128,3.9383771236153846,-2.734915476538461,-9.07460806923077,0.2041060050538461,-0.0424823853032307,-0.4790783868307692,-0.074630769517923,0.0505365383323076,0.0939548073974077,,,,,,,,-16.345313388333334,-14.69687564916667,30.15312639833333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:17.708080128,3.660369414538462,-2.880842447307692,-9.032077275846154,-0.1085030765736154,-0.2044658471615384,-0.4088859191246153,-0.070844229846923,-0.0215240384532153,0.2270124984538461,,,,,,,,-17.60048139923077,-15.64615454923077,30.12548182384615,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:17.958080128,3.651175161333333,-2.7290126284166667,-8.931587934583332,-0.0179883328526666,-0.0466561665099999,-0.2416080000424999,0.0076197915055,-0.0417885412493333,0.0267781249041666,,,,,,,,-16.14843813416667,-15.960938055,30.123438835,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:18.208080128,3.8950848213076927,-2.4479424403076924,-9.20623882,0.3389895420615385,0.1889270031238461,-0.4642705292615384,-0.0140144226782307,-0.0085355767696923,-0.2119615381683077,,,,,,,,-16.139423515384614,-16.564904579230774,30.553847239230773,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:18.458080128,3.894461741769231,-2.2660039387692303,-9.245308215923076,0.2898700006553846,0.164460310276923,-0.6266269938592307,-0.0866990391723846,-0.0181711537473076,-0.0312653837276923,,,,,,,,-15.173438228333334,-17.189063228333335,29.860938548333337,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:18.708080128,3.665075163083334,-2.322100093,-8.950175444416667,-0.0071703353908333,-0.0096039958158333,-0.1318228368716666,-0.0517687498733333,0.0224010418567499,0.0900281240714166,,,,,,,,-16.462500865384616,-17.446154445384618,30.14855913000001,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:18.958080128,3.607304041307693,-2.3743731792307687,-9.02239652776923,-0.0321177691967692,-0.1436859236776923,-0.2421517707415384,0.0310538466302307,-0.0273836535186769,-0.0103865394753846,,,,,,,,-15.80156334166667,-16.410938260833337,30.03906425,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:19.208080128,3.615946311307692,-2.3338270371538457,-9.168785095307694,0.0179574613971538,-0.0426033055111538,-0.3132163836338462,-0.0049288458764846,-0.0271192302286307,-0.0089586533284615,,,,,,,,-14.770673895384617,-15.68365449,28.51586679384616,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:19.458080128,3.609500150166666,-2.2428251108333335,-9.132762908916666,0.0448770830515,0.033095583708,-0.2712975852241666,-0.0260104168363333,-0.0166718749483333,-0.0047322918433333,,,,,,,,-14.921875555000002,-16.37031324666667,28.912500856666664,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:19.708080128,3.660865563538462,-2.210596249692308,-9.282519707461535,0.1690373847830769,-0.0167219997823076,-0.4666991508999999,-0.0027394233126153,-0.0122586539231384,-0.0640855764015384,,,,,,,,-14.805289119230768,-16.42788512846154,29.15913567076923,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:19.958080128,3.644446354692308,-2.1550847383846152,-9.186311868615384,0.1615032281376923,-0.0040574612520769,-0.3065980028030769,-0.0039346150042307,0.0019461538004615,-0.0476067303233077,,,,,,,,-14.820312975000002,-17.101563214166667,29.814063706666673,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:20.208080128,3.4896924679230774,-2.0830731850769233,-9.128088804384614,-0.0382234608861538,0.014327769595923,-0.2030080784334615,-0.001237499526923,-0.04795576933,-0.0665817318053846,,,,,,,,-14.392789104615382,-17.000481531538462,30.506251409230774,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:20.458080128,3.3905126650833335,-2.121900081583333,-9.262175480583332,-0.0374498337499999,-0.041922334435,-0.341823743055,-0.0346041650392499,-0.025506249900625,0.0692427068275,,,,,,,,-13.910938101666666,-16.531250475833335,29.882813771666672,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:20.708080128,3.330600115,-2.118461617923077,-9.183784925,-0.026927847416923,-0.0745163837947692,-0.2531995435223077,-0.0247182689184615,-0.0140249997091923,0.0995288464433846,,,,,,,,-14.695673573846154,-16.76250090769231,29.912020463076924,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:20.958080128,3.347861675153846,-2.1309693776153846,-9.261069738076923,0.0494129236543077,-0.0584608453881538,-0.2519953778179999,-0.0088211530101538,-0.0081019231765384,0.0358557699638461,,,,,,,,-14.650000569999998,-16.728125809166674,30.159376144166668,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:21.208080128,3.3633501530000003,-2.1056751212499996,-9.436350504666668,0.1226803329799999,-0.0463149997380833,-0.443991246325,-0.0228135412715,0.00333437478875,0.0310406247659166,,,,,,,,-14.23701983,-16.96875087923077,29.091347326153844,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:21.458080128,3.3766963114615387,-2.049230878230769,-9.37838121546154,0.121831385775,-0.0046119234330769,-0.3341069232769231,-0.0099740390500769,-0.0047807687031923,-0.0424134625453846,,,,,,,,-14.704688229166669,-16.373438117500005,29.321876208333336,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:21.708080128,3.345530894846154,-2.0398500974615383,-9.427142876692308,0.1067955384013077,-0.0414527693328461,-0.3884767672253846,-0.013178846010423,-0.0083663463232923,0.0175153849507692,,,,,,,,-14.94375045307692,-17.73317380923077,30.020193539230767,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:21.958080128,3.2908126513333333,-2.0184876024166667,-9.312750498333331,0.0754367517441666,-0.0530117501811666,-0.3037886631858333,-0.0004239583689999,-0.0123406249327499,-0.0158583324655833,,,,,,,,-14.256250696666669,-17.145313183333332,30.4234385475,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:22.208080128,3.198842452153846,-2.1388385662307687,-9.302538945230769,-0.004857153195923,-0.1645392294,-0.2549867695907692,0.0414826918687692,-0.0328201915564615,-0.037653846487523,,,,,,,,-14.003366100769233,-17.18509695923077,29.900481736923076,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:22.458080128,3.2408424524615387,-2.1633000924615384,-9.300612009615383,0.1108836189521538,-0.14736253911,-0.2617679241852308,0.0500817308204615,-0.0088846152282307,-0.0595903850799999,,,,,,,,-14.460937895833334,-17.118750729166667,30.8515636125,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:22.708080128,3.2861001491666664,-2.2161876162500005,-9.232650518333331,0.13341324838,-0.1293739169786166,-0.2069381674208333,-0.0088687499508333,0.0178864585464166,0.06386874711,,,,,,,,-13.853365896153848,-17.08557744923077,30.15144333384615,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:22.958080128,3.4410001497692315,-2.202692407846154,-9.229604280923075,0.1977733067393076,-0.0866797695284615,-0.2205976901430769,0.0426567309303846,0.0089163464642307,-0.0823307709361538,,,,,,,,-14.229688006666663,-16.868750809999998,30.906251111666673,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:23.208080128,3.610084790461539,-2.2406770266153844,-9.157858041615384,0.3468007686076924,-0.0812003854584615,-0.2099053031446153,-0.0139721156292307,0.0598442297999999,0.0367230764347692,,,,,,,,-14.147596723846153,-16.797115910769232,29.835578037692304,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:23.458080128,3.7436876894166673,-2.2837751109166664,-9.080412944083331,0.3047440014916667,-0.1231809988360833,-0.1641014175991666,0.0727375000739166,0.0582999996858333,-0.1663062483966667,,,,,,,,-14.317188181666667,-16.52656308666667,29.815626304166667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:23.708080128,3.8342424723846142,-2.4399232130000006,-9.042531233615383,0.2739517723230769,-0.2206559238615384,-0.2079156150084614,0.046506730588423,0.0538788461492307,-0.0003384626846153,,,,,,,,-14.59326978615385,-16.266346783076923,30.194712857692313,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:23.958080128,3.959757951615386,-2.5728463026153845,-8.815384938076921,0.2453271534684615,-0.2535359194615384,-0.0323422313353846,0.0883173077153846,0.0334865386007692,-0.0524403844107692,,,,,,,,-14.221875506666668,-16.84531338916667,30.61093886916667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:24.208080128,4.24625027175,-2.738325119083333,-8.878162860916666,0.40904999525,-0.2971624968,-0.2181564998595833,0.1252624997866666,0.0544156254415833,-0.1296052111574999,,,,,,,,-15.643269976923078,-16.442308131538464,31.36153954692308,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:24.458080128,4.3127886697692315,-2.8941462589230773,-8.75823490423077,0.3090484623615385,-0.2877720800707692,-0.1869344645399999,0.0419269224578461,0.0441586539266153,0.0319740382570769,,,,,,,,-15.107812959166669,-15.810938038333337,30.262501239166667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:24.708080128,4.368473236153846,-3.0782309127692304,-8.598011897153846,0.2756524560246153,-0.3517697705615384,-0.1616721540146153,0.1324865371053846,0.0412182682980769,-0.1074086533784615,,,,,,,,-15.312981310769231,-16.671635331538464,31.817308866923067,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:24.958080128,4.192557848384615,-3.230988612461538,-8.626454206615383,0.0580556909884615,-0.3087725398692308,-0.2125006140423077,0.0474057692213076,-0.0019990382007692,0.0649317317448845,52.31010833,4.750253333,3.072023531,13.41057301,172.9400024,138.3000031,169.3999939,-14.9578130225,-15.734375555,31.2531259825,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:25.208080128,4.196675181333333,-3.2453251480833334,-8.628500382,0.0203510002951666,-0.202408333625,-0.2764360010583333,-0.0312697923935,0.0091093753385,0.1519489553763333,,,,,,,,-15.537981325384616,-15.983654533076926,30.353366705384623,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:25.458080128,4.212323262076923,-3.183161698846154,-8.654388867769232,0.1007355383591538,-0.0708358461223077,-0.2885601543307692,0.001702884496923,-0.0177903844812307,-0.0059336541384615,,,,,,,,-14.642188229166663,-15.571875571666668,30.12500143,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:25.708080128,4.201938665846154,-3.0525924610000006,-8.784531079846154,0.1762158458030769,0.0267761539183076,-0.4142985389769231,-0.0009413458552307,-0.0258182688753615,-0.075508654114,,,,,,,,-14.972596826153849,-15.95769309846154,30.442789663846153,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:25.958080128,4.2568127315,-2.8457376360000004,-8.729387839500001,0.1825490842241666,0.1309517491441666,-0.3248950006916666,-0.0620354160217499,0.0026468747916666,-0.0446989576575,52.31003167,4.750618333,59.47212454,13.16659451,168.1199951,10.39999962,132.1000061,-14.20312563333333,-15.354688085833336,29.40312624,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:26.208080128,4.148827149307691,-2.769911674461538,-8.812304276692306,0.0652553850920769,0.0750698467207692,-0.3541295367923076,-0.048156730762,-0.020783653519,-0.0268336519423077,,,,,,,,-14.394231280769228,-16.083173824615386,29.61923203153846,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:26.458080128,4.093234759076923,-2.7563770734615383,-8.82023114423077,0.0454063077766153,-0.0491289232826153,-0.3639545386346154,-0.0257548069415384,-0.0399067305876923,0.016574037758923,,,,,,,,-13.632812975000002,-15.3468755075,30.31718874000001,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:26.708080128,4.19800027225,-2.792562623833333,-8.733412901583334,0.1652051651283333,-0.0930171664102499,-0.1716524160808333,0.07877604121,-0.0274083333784833,-0.157116665815,,,,,,,,-13.430769771538465,-14.518269903846154,31.331251143846153,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:26.958080128,4.319607881384616,-2.856069363153846,-8.782004209692307,0.2783996944307692,-0.1455913074361538,-0.2532490754230769,0.0118567305967692,0.0420221151579846,-0.0046961536723076,52.30983667,4.750853333,62.07198813,14.38906002,163.0700073,10.0,129.6000061,-14.4281256175,-15.829688070833337,31.546876588333337,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:27.208080128,4.3620002819999995,-2.916000146230769,-8.71531193076923,0.2443126149130768,-0.1818011529207692,-0.2634120767076923,0.0634192305692307,0.0115182688096153,-0.0814740373453846,,,,,,,,-13.541827493076925,-15.897115852307694,32.47932830230769,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:27.458080128,4.33742519225,-2.8784126838333335,-8.618675390749999,0.1404188349983333,-0.0933210834233333,-0.1825207515291666,0.0448937498418333,-0.01895208276425,-0.0670541661475,,,,,,,,-13.231250680833334,-16.523438213333336,31.8250013975,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:27.708080128,4.299323228692309,-2.8088539562307693,-8.763300382076922,0.1354293081162769,-0.0209685400719999,-0.3378821577000001,0.0197365378507692,-0.0220317304724615,-0.0877355744076923,,,,,,,,-11.989904328461538,-15.751443054615386,30.848077920769228,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:27.958080128,4.177477103,-2.794546292307692,-8.752938784153846,0.0045986142064615,-0.0447548461623076,-0.3383612311923077,-0.0112326920695999,-0.0495317307151538,-0.0164894240557846,52.30975,4.750963333,57.47193064,14.20633316,161.6999969,97.90000153,127.1999969,-12.301562864166668,-16.6796882925,32.134376206666666,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:28.208080128,4.007987658166667,-2.8584375977499996,-8.809163014083333,-0.0746484159766666,-0.1159335837433333,-0.2959579974416667,-0.0077687496110833,-0.0369072916605833,0.0421552078330833,,,,,,,,-11.676923530384617,-16.212981369230768,30.892789547692303,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:28.458080128,3.8874694200769233,-2.9332847780000004,-8.834458057615384,-0.08618515414,-0.19026238644,-0.3313122288615385,0.0103124999092307,-0.0549365379484615,0.0386057698092307,,,,,,,,-10.982812959166669,-16.206250825,30.814063865833333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:28.708080128,3.875157888153846,-2.95216169723077,-8.865750386153847,0.0582942314302307,-0.1493470001076923,-0.3245075379384615,0.0213124999185,-0.0373576920337076,-0.0020625009592307,,,,,,,,-10.778365903923076,-16.46105832230769,32.212501232307694,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-06 17:09:28.958080128,3.976012687,-2.990325153,-8.835412740666667,0.1518675833983333,-0.1402444994691666,-0.2459028324541666,0.0250250001801666,-0.0056260417114999,-0.0161677072741666,52.30965,4.751065,53.87184998,14.066329,159.9199982,96.30000305,124.9000015,-10.665625333,-16.801563421666668,31.789063771666672,,False,False,False,False,False,False,False,False,False,False,False,False
